"wordrep"	"letters"	"word_accuracy"	"best_match"	"str_distance"	"correct_word_length"	"proportion_letter_correct"	"iksis"	"responses"	"suppression"	"subject"
"36718"	"theor"	"h"	0	"their"	1	5	0.8	184	"h"	"D0B"	"p14crandom.txt"
"36818"	"theor"	"e"	0	"their"	1	5	0.8	144	"e"	"D0B"	"p14crandom.txt"
"36918"	"theor"	"o"	0	"their"	1	5	0.8	129	"o"	"D0B"	"p14crandom.txt"
"37018"	"theor"	"r"	0	"their"	1	5	0.8	224	"r"	"D0B"	"p14crandom.txt"
"37122"	"sheep"	"s"	1	"sheep"	0	5	1	488	"s"	"D0B"	"p14crandom.txt"
"37220"	"sheep"	"h"	1	"sheep"	0	5	1	288	"h"	"D0B"	"p14crandom.txt"
"37318"	"sheep"	"e"	1	"sheep"	0	5	1	488	"e"	"D0B"	"p14crandom.txt"
"37418"	"sheep"	"e"	1	"sheep"	0	5	1	208	"e"	"D0B"	"p14crandom.txt"
"37518"	"sheep"	"p"	1	"sheep"	0	5	1	128	"p"	"D0B"	"p14crandom.txt"
"37618"	"working"	"w"	1	"working"	0	7	1	464	"w"	"D0B"	"p14crandom.txt"
"37718"	"working"	"o"	1	"working"	0	7	1	224	"o"	"D0B"	"p14crandom.txt"
"37818"	"working"	"r"	1	"working"	0	7	1	232	"r"	"D0B"	"p14crandom.txt"
"37918"	"working"	"k"	1	"working"	0	7	1	240	"k"	"D0B"	"p14crandom.txt"
"38018"	"working"	"i"	1	"working"	0	7	1	208	"i"	"D0B"	"p14crandom.txt"
"38122"	"working"	"n"	1	"working"	0	7	1	256	"n"	"D0B"	"p14crandom.txt"
"38220"	"working"	"g"	1	"working"	0	7	1	56	"g"	"D0B"	"p14crandom.txt"
"38318"	"habits"	"h"	1	"habits"	0	6	1	376	"h"	"D0B"	"p14crandom.txt"
"38418"	"habits"	"a"	1	"habits"	0	6	1	152	"a"	"D0B"	"p14crandom.txt"
"38518"	"habits"	"b"	1	"habits"	0	6	1	560	"b"	"D0B"	"p14crandom.txt"
"38618"	"habits"	"i"	1	"habits"	0	6	1	192	"i"	"D0B"	"p14crandom.txt"
"38718"	"habits"	"t"	1	"habits"	0	6	1	192	"t"	"D0B"	"p14crandom.txt"
"38818"	"habits"	"s"	1	"habits"	0	6	1	265	"s"	"D0B"	"p14crandom.txt"
"38918"	"to"	"t"	1	"to"	0	2	1	816	"t"	"D0B"	"p14crandom.txt"
"39018"	"to"	"o"	1	"to"	0	2	1	128	"o"	"D0B"	"p14crandom.txt"
"39122"	"obeidenc"	"o"	0	"obedience"	2	9	0.777777777777778	480	"o"	"D0B"	"p14crandom.txt"
"39220"	"obeidenc"	"b"	0	"obedience"	2	9	0.777777777777778	296	"b"	"D0B"	"p14crandom.txt"
"39318"	"obeidenc"	"e"	0	"obedience"	2	9	0.777777777777778	417	"e"	"D0B"	"p14crandom.txt"
"39418"	"obeidenc"	"i"	0	"obedience"	2	9	0.777777777777778	192	"i"	"D0B"	"p14crandom.txt"
"39518"	"obeidenc"	"d"	0	"obedience"	2	9	0.777777777777778	224	"d"	"D0B"	"p14crandom.txt"
"39618"	"obeidenc"	"e"	0	"obedience"	2	9	0.777777777777778	368	"e"	"D0B"	"p14crandom.txt"
"39718"	"obeidenc"	"n"	0	"obedience"	2	9	0.777777777777778	112	"n"	"D0B"	"p14crandom.txt"
"39818"	"obeidenc"	"c"	0	"obedience"	2	9	0.777777777777778	128	"c"	"D0B"	"p14crandom.txt"
"39918"	"e"	"e"	0	"A"	1	1	0	80	"e"	"D0B"	"p14crandom.txt"
"40018"	"ehich"	"e"	0	"which,"	2	6	0.666666666666667	257	"e"	"D0B"	"p14crandom.txt"
"40122"	"ehich"	"h"	0	"which,"	2	6	0.666666666666667	160	"h"	"D0B"	"p14crandom.txt"
"40220"	"ehich"	"i"	0	"which,"	2	6	0.666666666666667	192	"i"	"D0B"	"p14crandom.txt"
"40318"	"ehich"	"c"	0	"which,"	2	6	0.666666666666667	152	"c"	"D0B"	"p14crandom.txt"
"40418"	"ehich"	"h"	0	"which,"	2	6	0.666666666666667	176	"h"	"D0B"	"p14crandom.txt"
"40518"	"on"	"o"	1	"on"	0	2	1	936	"o"	"D0B"	"p14crandom.txt"
"40618"	"on"	"n"	1	"on"	0	2	1	233	"n"	"D0B"	"p14crandom.txt"
"40718"	"the"	"t"	1	"the"	0	3	1	168	"t"	"D0B"	"p14crandom.txt"
"40818"	"the"	"h"	1	"the"	0	3	1	112	"h"	"D0B"	"p14crandom.txt"
"40918"	"the"	"e"	1	"the"	0	3	1	176	"e"	"D0B"	"p14crandom.txt"
"41022"	"face"	"f"	1	"face"	0	4	1	504	"f"	"D0B"	"p14crandom.txt"
"41122"	"face"	"a"	1	"face"	0	4	1	160	"a"	"D0B"	"p14crandom.txt"
"41221"	"face"	"c"	1	"face"	0	4	1	224	"c"	"D0B"	"p14crandom.txt"
"41319"	"face"	"e"	1	"face"	0	4	1	192	"e"	"D0B"	"p14crandom.txt"
"41419"	"it"	"i"	0	"is"	1	2	0.5	256	"i"	"D0B"	"p14crandom.txt"
"41518"	"it"	"t"	0	"is"	1	2	0.5	176	"t"	"D0B"	"p14crandom.txt"
"41618"	"appperawsdt"	"a"	0	"appears"	5	7	0.285714285714286	136	"a"	"D0B"	"p14crandom.txt"
"41718"	"appperawsdt"	"p"	0	"appears"	5	7	0.285714285714286	168	"p"	"D0B"	"p14crandom.txt"
"41818"	"appperawsdt"	"p"	0	"appears"	5	7	0.285714285714286	184	"p"	"D0B"	"p14crandom.txt"
"41918"	"appperawsdt"	"p"	0	"appears"	5	7	0.285714285714286	136	"p"	"D0B"	"p14crandom.txt"
"42018"	"appperawsdt"	"e"	0	"appears"	5	7	0.285714285714286	96	"e"	"D0B"	"p14crandom.txt"
"42122"	"appperawsdt"	"r"	0	"appears"	5	7	0.285714285714286	128	"r"	"D0B"	"p14crandom.txt"
"42220"	"appperawsdt"	"a"	0	"appears"	5	7	0.285714285714286	216	"a"	"D0B"	"p14crandom.txt"
"42318"	"appperawsdt"	"w"	0	"appears"	5	7	0.285714285714286	8	"w"	"D0B"	"p14crandom.txt"
"42418"	"appperawsdt"	"s"	0	"appears"	5	7	0.285714285714286	289	"s"	"D0B"	"p14crandom.txt"
"42518"	"appperawsdt"	"d"	0	"appears"	5	7	0.285714285714286	160	"d"	"D0B"	"p14crandom.txt"
"42618"	"appperawsdt"	"t"	0	"appears"	5	7	0.285714285714286	248	"t"	"D0B"	"p14crandom.txt"
"42718"	"to"	"t"	1	"to"	0	2	1	144	"t"	"D0B"	"p14crandom.txt"
"42818"	"to"	"o"	1	"to"	0	2	1	104	"o"	"D0B"	"p14crandom.txt"
"42918"	"be"	"b"	1	"be"	0	2	1	192	"b"	"D0B"	"p14crandom.txt"
"43018"	"be"	"e"	1	"be"	0	2	1	200	"e"	"D0B"	"p14crandom.txt"
"43122"	"as"	"a"	0	"is"	1	2	0.5	681	"a"	"D0B"	"p14crandom.txt"
"43220"	"as"	"s"	0	"is"	1	2	0.5	232	"s"	"D0B"	"p14crandom.txt"
"43318"	"tdiffternt"	"t"	0	"different"	3	9	0.666666666666667	592	"t"	"D0B"	"p14crandom.txt"
"43418"	"tdiffternt"	"d"	0	"different"	3	9	0.666666666666667	849	"d"	"D0B"	"p14crandom.txt"
"43518"	"tdiffternt"	"i"	0	"different"	3	9	0.666666666666667	184	"i"	"D0B"	"p14crandom.txt"
"43618"	"tdiffternt"	"f"	0	"different"	3	9	0.666666666666667	320	"f"	"D0B"	"p14crandom.txt"
"43718"	"tdiffternt"	"f"	0	"different"	3	9	0.666666666666667	168	"f"	"D0B"	"p14crandom.txt"
"43818"	"tdiffternt"	"t"	0	"different"	3	9	0.666666666666667	312	"t"	"D0B"	"p14crandom.txt"
"43918"	"tdiffternt"	"e"	0	"different"	3	9	0.666666666666667	200	"e"	"D0B"	"p14crandom.txt"
"44018"	"tdiffternt"	"r"	0	"different"	3	9	0.666666666666667	17	"r"	"D0B"	"p14crandom.txt"
"44122"	"tdiffternt"	"n"	0	"different"	3	9	0.666666666666667	207	"n"	"D0B"	"p14crandom.txt"
"44220"	"tdiffternt"	"t"	0	"different"	3	9	0.666666666666667	152	"t"	"D0B"	"p14crandom.txt"
"44318"	"tsrt"	"t"	0	"that"	2	4	0.5	240	"t"	"D0B"	"p14crandom.txt"
"44418"	"tsrt"	"s"	0	"that"	2	4	0.5	488	"s"	"D0B"	"p14crandom.txt"
"44518"	"tsrt"	"r"	0	"that"	2	4	0.5	256	"r"	"D0B"	"p14crandom.txt"
"44618"	"tsrt"	"t"	0	"that"	2	4	0.5	224	"t"	"D0B"	"p14crandom.txt"
"44718"	"of"	"o"	1	"of"	0	2	1	208	"o"	"D0B"	"p14crandom.txt"
"44818"	"of"	"f"	1	"of"	0	2	1	224	"f"	"D0B"	"p14crandom.txt"
"44918"	"skills"	"s"	0	"skills."	1	7	0.857142857142857	344	"s"	"D0B"	"p14crandom.txt"
"45018"	"skills"	"k"	0	"skills."	1	7	0.857142857142857	232	"k"	"D0B"	"p14crandom.txt"
"45122"	"skills"	"i"	0	"skills."	1	7	0.857142857142857	224	"i"	"D0B"	"p14crandom.txt"
"45220"	"skills"	"l"	0	"skills."	1	7	0.857142857142857	232	"l"	"D0B"	"p14crandom.txt"
"45318"	"skills"	"l"	0	"skills."	1	7	0.857142857142857	136	"l"	"D0B"	"p14crandom.txt"
"45418"	"skills"	"s"	0	"skills."	1	7	0.857142857142857	112	"s"	"D0B"	"p14crandom.txt"
"2700"	"inndeed"	"n"	0	"Indeed"	2	6	0.666666666666667	216	"n"	"D200B"	"p14crandom.txt"
"3700"	"inndeed"	"n"	0	"Indeed"	2	6	0.666666666666667	152	"n"	"D200B"	"p14crandom.txt"
"4700"	"inndeed"	"d"	0	"Indeed"	2	6	0.666666666666667	136	"d"	"D200B"	"p14crandom.txt"
"5189"	"inndeed"	"e"	0	"Indeed"	2	6	0.666666666666667	424	"e"	"D200B"	"p14crandom.txt"
"6103"	"inndeed"	"e"	0	"Indeed"	2	6	0.666666666666667	168	"e"	"D200B"	"p14crandom.txt"
"7103"	"inndeed"	"d"	0	"Indeed"	2	6	0.666666666666667	184	"d"	"D200B"	"p14crandom.txt"
"8103"	"it"	"i"	1	"it"	0	2	1	432	"i"	"D200B"	"p14crandom.txt"
"9103"	"it"	"t"	1	"it"	0	2	1	136	"t"	"D200B"	"p14crandom.txt"
"10103"	"is"	"i"	1	"is"	0	2	1	536	"i"	"D200B"	"p14crandom.txt"
"11103"	"is"	"s"	1	"is"	0	2	1	184	"s"	"D200B"	"p14crandom.txt"
"12103"	"difficult"	"d"	1	"difficult"	0	9	1	289	"d"	"D200B"	"p14crandom.txt"
"13103"	"difficult"	"i"	1	"difficult"	0	9	1	159	"i"	"D200B"	"p14crandom.txt"
"14103"	"difficult"	"f"	1	"difficult"	0	9	1	224	"f"	"D200B"	"p14crandom.txt"
"15103"	"difficult"	"f"	1	"difficult"	0	9	1	168	"f"	"D200B"	"p14crandom.txt"
"16103"	"difficult"	"i"	1	"difficult"	0	9	1	152	"i"	"D200B"	"p14crandom.txt"
"17103"	"difficult"	"c"	1	"difficult"	0	9	1	297	"c"	"D200B"	"p14crandom.txt"
"18103"	"difficult"	"u"	1	"difficult"	0	9	1	160	"u"	"D200B"	"p14crandom.txt"
"19103"	"difficult"	"l"	1	"difficult"	0	9	1	240	"l"	"D200B"	"p14crandom.txt"
"20103"	"difficult"	"t"	1	"difficult"	0	9	1	160	"t"	"D200B"	"p14crandom.txt"
"21107"	"to"	"t"	1	"to"	0	2	1	216	"t"	"D200B"	"p14crandom.txt"
"22104"	"to"	"o"	1	"to"	0	2	1	136	"o"	"D200B"	"p14crandom.txt"
"23103"	"know"	"k"	1	"know"	0	4	1	1096	"k"	"D200B"	"p14crandom.txt"
"24103"	"know"	"n"	1	"know"	0	4	1	224	"n"	"D200B"	"p14crandom.txt"
"25103"	"know"	"o"	1	"know"	0	4	1	176	"o"	"D200B"	"p14crandom.txt"
"26103"	"know"	"w"	1	"know"	0	4	1	168	"w"	"D200B"	"p14crandom.txt"
"27103"	"haow"	"h"	0	"how"	1	3	0.666666666666667	281	"h"	"D200B"	"p14crandom.txt"
"28103"	"haow"	"a"	0	"how"	1	3	0.666666666666667	296	"a"	"D200B"	"p14crandom.txt"
"29103"	"haow"	"o"	0	"how"	1	3	0.666666666666667	111	"o"	"D200B"	"p14crandom.txt"
"30103"	"haow"	"w"	0	"how"	1	3	0.666666666666667	217	"w"	"D200B"	"p14crandom.txt"
"31107"	"many"	"m"	0	"man"	1	3	0.666666666666667	240	"m"	"D200B"	"p14crandom.txt"
"32104"	"many"	"a"	0	"man"	1	3	0.666666666666667	128	"a"	"D200B"	"p14crandom.txt"
"33103"	"many"	"n"	0	"man"	1	3	0.666666666666667	160	"n"	"D200B"	"p14crandom.txt"
"34103"	"many"	"y"	0	"man"	1	3	0.666666666666667	208	"y"	"D200B"	"p14crandom.txt"
"35103"	"ever"	"e"	1	"ever"	0	4	1	328	"e"	"D200B"	"p14crandom.txt"
"36103"	"ever"	"v"	1	"ever"	0	4	1	432	"v"	"D200B"	"p14crandom.txt"
"37103"	"ever"	"e"	1	"ever"	0	4	1	177	"e"	"D200B"	"p14crandom.txt"
"38103"	"ever"	"r"	1	"ever"	0	4	1	224	"r"	"D200B"	"p14crandom.txt"
"39103"	"mangaeded"	"m"	0	"managed"	3	7	0.571428571428571	400	"m"	"D200B"	"p14crandom.txt"
"40103"	"mangaeded"	"a"	0	"managed"	3	7	0.571428571428571	104	"a"	"D200B"	"p14crandom.txt"
"41107"	"mangaeded"	"n"	0	"managed"	3	7	0.571428571428571	184	"n"	"D200B"	"p14crandom.txt"
"42104"	"mangaeded"	"g"	0	"managed"	3	7	0.571428571428571	241	"g"	"D200B"	"p14crandom.txt"
"43103"	"mangaeded"	"a"	0	"managed"	3	7	0.571428571428571	207	"a"	"D200B"	"p14crandom.txt"
"44103"	"mangaeded"	"e"	0	"managed"	3	7	0.571428571428571	288	"e"	"D200B"	"p14crandom.txt"
"45103"	"mangaeded"	"d"	0	"managed"	3	7	0.571428571428571	272	"d"	"D200B"	"p14crandom.txt"
"46103"	"mangaeded"	"e"	0	"managed"	3	7	0.571428571428571	233	"e"	"D200B"	"p14crandom.txt"
"47103"	"mangaeded"	"d"	0	"managed"	3	7	0.571428571428571	192	"d"	"D200B"	"p14crandom.txt"
"48103"	"tokarge"	"t"	0	"large"	3	5	0.4	144	"t"	"D200B"	"p14crandom.txt"
"49101"	"tokarge"	"o"	0	"large"	3	5	0.4	160	"o"	"D200B"	"p14crandom.txt"
"50100"	"tokarge"	"k"	0	"large"	3	5	0.4	1144	"k"	"D200B"	"p14crandom.txt"
"5190"	"tokarge"	"a"	0	"large"	3	5	0.4	281	"a"	"D200B"	"p14crandom.txt"
"5249"	"tokarge"	"r"	0	"large"	3	5	0.4	688	"r"	"D200B"	"p14crandom.txt"
"5327"	"tokarge"	"g"	0	"large"	3	5	0.4	648	"g"	"D200B"	"p14crandom.txt"
"5421"	"tokarge"	"e"	0	"large"	3	5	0.4	136	"e"	"D200B"	"p14crandom.txt"
"5519"	"flocks"	"f"	1	"flocks"	0	6	1	1184	"f"	"D200B"	"p14crandom.txt"
"5619"	"flocks"	"l"	1	"flocks"	0	6	1	160	"l"	"D200B"	"p14crandom.txt"
"5719"	"flocks"	"o"	1	"flocks"	0	6	1	184	"o"	"D200B"	"p14crandom.txt"
"5819"	"flocks"	"c"	1	"flocks"	0	6	1	232	"c"	"D200B"	"p14crandom.txt"
"5919"	"flocks"	"k"	1	"flocks"	0	6	1	128	"k"	"D200B"	"p14crandom.txt"
"6019"	"flocks"	"s"	1	"flocks"	0	6	1	385	"s"	"D200B"	"p14crandom.txt"
"6123"	"fof"	"f"	0	"of"	1	2	0.5	168	"f"	"D200B"	"p14crandom.txt"
"6221"	"fof"	"o"	0	"of"	1	2	0.5	992	"o"	"D200B"	"p14crandom.txt"
"6319"	"fof"	"f"	0	"of"	1	2	0.5	200	"f"	"D200B"	"p14crandom.txt"
"6419"	"sheep"	"s"	1	"sheep"	0	5	1	825	"s"	"D200B"	"p14crandom.txt"
"6519"	"sheep"	"h"	1	"sheep"	0	5	1	160	"h"	"D200B"	"p14crandom.txt"
"6619"	"sheep"	"e"	1	"sheep"	0	5	1	160	"e"	"D200B"	"p14crandom.txt"
"6719"	"sheep"	"e"	1	"sheep"	0	5	1	184	"e"	"D200B"	"p14crandom.txt"
"6819"	"sheep"	"p"	1	"sheep"	0	5	1	144	"p"	"D200B"	"p14crandom.txt"
"6919"	"on"	"o"	1	"on"	0	2	1	792	"o"	"D200B"	"p14crandom.txt"
"7019"	"on"	"n"	1	"on"	0	2	1	192	"n"	"D200B"	"p14crandom.txt"
"7123"	"the"	"t"	1	"the"	0	3	1	136	"t"	"D200B"	"p14crandom.txt"
"7221"	"the"	"h"	1	"the"	0	3	1	120	"h"	"D200B"	"p14crandom.txt"
"7319"	"the"	"e"	1	"the"	0	3	1	160	"e"	"D200B"	"p14crandom.txt"
"7419"	"rough"	"r"	1	"rough"	0	5	1	665	"r"	"D200B"	"p14crandom.txt"
"7519"	"rough"	"o"	1	"rough"	0	5	1	168	"o"	"D200B"	"p14crandom.txt"
"7619"	"rough"	"u"	1	"rough"	0	5	1	256	"u"	"D200B"	"p14crandom.txt"
"7719"	"rough"	"g"	1	"rough"	0	5	1	328	"g"	"D200B"	"p14crandom.txt"
"7819"	"rough"	"h"	1	"rough"	0	5	1	144	"h"	"D200B"	"p14crandom.txt"
"7919"	"and"	"a"	1	"and"	0	3	1	352	"a"	"D200B"	"p14crandom.txt"
"8019"	"and"	"n"	1	"and"	0	3	1	224	"n"	"D200B"	"p14crandom.txt"
"8123"	"and"	"d"	1	"and"	0	3	1	217	"d"	"D200B"	"p14crandom.txt"
"8221"	"hilluyterrrain"	"h"	0	NA	NA	1	NA	273	"h"	"D200B"	"p14crandom.txt"
"8319"	"hilluyterrrain"	"i"	0	NA	NA	1	NA	288	"i"	"D200B"	"p14crandom.txt"
"8419"	"hilluyterrrain"	"l"	0	NA	NA	1	NA	248	"l"	"D200B"	"p14crandom.txt"
"8519"	"hilluyterrrain"	"l"	0	NA	NA	1	NA	168	"l"	"D200B"	"p14crandom.txt"
"8619"	"hilluyterrrain"	"u"	0	NA	NA	1	NA	240	"u"	"D200B"	"p14crandom.txt"
"8719"	"hilluyterrrain"	"y"	0	NA	NA	1	NA	192	"y"	"D200B"	"p14crandom.txt"
"8819"	"hilluyterrrain"	"t"	0	NA	NA	1	NA	1193	"t"	"D200B"	"p14crandom.txt"
"8919"	"hilluyterrrain"	"e"	0	NA	NA	1	NA	224	"e"	"D200B"	"p14crandom.txt"
"9019"	"hilluyterrrain"	"r"	0	NA	NA	1	NA	152	"r"	"D200B"	"p14crandom.txt"
"9123"	"hilluyterrrain"	"r"	0	NA	NA	1	NA	192	"r"	"D200B"	"p14crandom.txt"
"9221"	"hilluyterrrain"	"r"	0	NA	NA	1	NA	160	"r"	"D200B"	"p14crandom.txt"
"9319"	"hilluyterrrain"	"a"	0	NA	NA	1	NA	208	"a"	"D200B"	"p14crandom.txt"
"9419"	"hilluyterrrain"	"i"	0	NA	NA	1	NA	161	"i"	"D200B"	"p14crandom.txt"
"9519"	"hilluyterrrain"	"n"	0	NA	NA	1	NA	199	"n"	"D200B"	"p14crandom.txt"
"9619"	"od"	"o"	0	"of"	1	2	0.5	625	"o"	"D200B"	"p14crandom.txt"
"9719"	"od"	"d"	0	"of"	1	2	0.5	208	"d"	"D200B"	"p14crandom.txt"
"9819"	"theres"	"t"	0	"these"	2	5	0.6	200	"t"	"D200B"	"p14crandom.txt"
"9919"	"theres"	"h"	0	"these"	2	5	0.6	120	"h"	"D200B"	"p14crandom.txt"
"10019"	"theres"	"e"	0	"these"	2	5	0.6	160	"e"	"D200B"	"p14crandom.txt"
"10123"	"theres"	"r"	0	"these"	2	5	0.6	112	"r"	"D200B"	"p14crandom.txt"
"10221"	"theres"	"e"	0	"these"	2	5	0.6	161	"e"	"D200B"	"p14crandom.txt"
"10319"	"theres"	"s"	0	"these"	2	5	0.6	223	"s"	"D200B"	"p14crandom.txt"
"10419"	"aresas"	"a"	0	"areas"	1	5	0.8	688	"a"	"D200B"	"p14crandom.txt"
"10519"	"aresas"	"r"	0	"areas"	1	5	0.8	536	"r"	"D200B"	"p14crandom.txt"
"10619"	"aresas"	"e"	0	"areas"	1	5	0.8	216	"e"	"D200B"	"p14crandom.txt"
"10719"	"aresas"	"s"	0	"areas"	1	5	0.8	257	"s"	"D200B"	"p14crandom.txt"
"10819"	"aresas"	"a"	0	"areas"	1	5	0.8	624	"a"	"D200B"	"p14crandom.txt"
"10919"	"aresas"	"s"	0	"areas"	1	5	0.8	216	"s"	"D200B"	"p14crandom.txt"
"11019"	"woowith"	"w"	0	"which"	4	5	0.2	1153	"w"	"D200B"	"p14crandom.txt"
"11123"	"woowith"	"o"	0	"which"	4	5	0.2	208	"o"	"D200B"	"p14crandom.txt"
"11221"	"woowith"	"o"	0	"which"	4	5	0.2	160	"o"	"D200B"	"p14crandom.txt"
"11319"	"woowith"	"w"	0	"which"	4	5	0.2	1464	"w"	"D200B"	"p14crandom.txt"
"11419"	"woowith"	"i"	0	"which"	4	5	0.2	161	"i"	"D200B"	"p14crandom.txt"
"11519"	"woowith"	"t"	0	"which"	4	5	0.2	144	"t"	"D200B"	"p14crandom.txt"
"11619"	"woowith"	"h"	0	"which"	4	5	0.2	96	"h"	"D200B"	"p14crandom.txt"
"11719"	"out"	"o"	0	"it"	2	2	0	184	"o"	"D200B"	"p14crandom.txt"
"11819"	"out"	"u"	0	"it"	2	2	0	496	"u"	"D200B"	"p14crandom.txt"
"11919"	"out"	"t"	0	"it"	2	2	0	160	"t"	"D200B"	"p14crandom.txt"
"12019"	"tht"	"t"	0	"the"	1	3	0.666666666666667	112	"t"	"D200B"	"p14crandom.txt"
"12123"	"tht"	"h"	0	"the"	1	3	0.666666666666667	153	"h"	"D200B"	"p14crandom.txt"
"12221"	"tht"	"t"	0	"the"	1	3	0.666666666666667	248	"t"	"D200B"	"p14crandom.txt"
"12319"	"helo"	"h"	0	"help"	1	4	0.75	464	"h"	"D200B"	"p14crandom.txt"
"12419"	"helo"	"e"	0	"help"	1	4	0.75	185	"e"	"D200B"	"p14crandom.txt"
"12519"	"helo"	"l"	0	"help"	1	4	0.75	191	"l"	"D200B"	"p14crandom.txt"
"12619"	"helo"	"o"	0	"help"	1	4	0.75	264	"o"	"D200B"	"p14crandom.txt"
"12719"	"od"	"o"	0	"of"	1	2	0.5	768	"o"	"D200B"	"p14crandom.txt"
"12819"	"od"	"d"	0	"of"	1	2	0.5	224	"d"	"D200B"	"p14crandom.txt"
"12919"	"these"	"t"	1	"these"	0	5	1	2057	"t"	"D200B"	"p14crandom.txt"
"13019"	"these"	"h"	1	"these"	0	5	1	176	"h"	"D200B"	"p14crandom.txt"
"13123"	"these"	"e"	1	"these"	0	5	1	200	"e"	"D200B"	"p14crandom.txt"
"13221"	"these"	"s"	1	"these"	0	5	1	216	"s"	"D200B"	"p14crandom.txt"
"13319"	"these"	"e"	1	"these"	0	5	1	201	"e"	"D200B"	"p14crandom.txt"
"13419"	"wonferful"	"w"	0	"wonderful"	1	9	0.888888888888889	249	"w"	"D200B"	"p14crandom.txt"
"13519"	"wonferful"	"o"	0	"wonderful"	1	9	0.888888888888889	176	"o"	"D200B"	"p14crandom.txt"
"13619"	"wonferful"	"n"	0	"wonderful"	1	9	0.888888888888889	184	"n"	"D200B"	"p14crandom.txt"
"13719"	"wonferful"	"f"	0	"wonderful"	1	9	0.888888888888889	208	"f"	"D200B"	"p14crandom.txt"
"13819"	"wonferful"	"e"	0	"wonderful"	1	9	0.888888888888889	760	"e"	"D200B"	"p14crandom.txt"
"13919"	"wonferful"	"r"	0	"wonderful"	1	9	0.888888888888889	112	"r"	"D200B"	"p14crandom.txt"
"14019"	"wonferful"	"f"	0	"wonderful"	1	9	0.888888888888889	281	"f"	"D200B"	"p14crandom.txt"
"14123"	"wonferful"	"u"	0	"wonderful"	1	9	0.888888888888889	224	"u"	"D200B"	"p14crandom.txt"
"14221"	"wonferful"	"l"	0	"wonderful"	1	9	0.888888888888889	248	"l"	"D200B"	"p14crandom.txt"
"14319"	"dogs"	"d"	0	"dogs."	1	5	0.8	232	"d"	"D200B"	"p14crandom.txt"
"14419"	"dogs"	"o"	0	"dogs."	1	5	0.8	152	"o"	"D200B"	"p14crandom.txt"
"14519"	"dogs"	"g"	0	"dogs."	1	5	0.8	448	"g"	"D200B"	"p14crandom.txt"
"14619"	"dogs"	"s"	0	"dogs."	1	5	0.8	224	"s"	"D200B"	"p14crandom.txt"
"14719"	"."	"."	0	""	1	0	Inf	1313	"."	"D200B"	"p14crandom.txt"
"14819"	"the"	"t"	1	"the"	0	3	1	7956	"t"	"D200B"	"p14crandom.txt"
"14919"	"the"	"h"	1	"the"	0	3	1	128	"h"	"D200B"	"p14crandom.txt"
"15019"	"the"	"e"	1	"the"	0	3	1	176	"e"	"D200B"	"p14crandom.txt"
"15123"	"strain"	"s"	0	"strains"	1	7	0.857142857142857	288	"s"	"D200B"	"p14crandom.txt"
"15221"	"strain"	"t"	0	"strains"	1	7	0.857142857142857	240	"t"	"D200B"	"p14crandom.txt"
"15319"	"strain"	"r"	0	"strains"	1	7	0.857142857142857	368	"r"	"D200B"	"p14crandom.txt"
"15419"	"strain"	"a"	0	"strains"	1	7	0.857142857142857	200	"a"	"D200B"	"p14crandom.txt"
"15519"	"strain"	"i"	0	"strains"	1	7	0.857142857142857	273	"i"	"D200B"	"p14crandom.txt"
"15619"	"strain"	"n"	0	"strains"	1	7	0.857142857142857	192	"n"	"D200B"	"p14crandom.txt"
"15719"	"of"	"o"	1	"of"	0	2	1	232	"o"	"D200B"	"p14crandom.txt"
"15819"	"of"	"f"	1	"of"	0	2	1	200	"f"	"D200B"	"p14crandom.txt"
"15919"	"which"	"w"	1	"which"	0	5	1	569	"w"	"D200B"	"p14crandom.txt"
"16019"	"which"	"h"	1	"which"	0	5	1	248	"h"	"D200B"	"p14crandom.txt"
"16123"	"which"	"i"	1	"which"	0	5	1	360	"i"	"D200B"	"p14crandom.txt"
"16221"	"which"	"c"	1	"which"	0	5	1	256	"c"	"D200B"	"p14crandom.txt"
"16319"	"which"	"h"	1	"which"	0	5	1	224	"h"	"D200B"	"p14crandom.txt"
"16419"	"proved"	"p"	1	"proved"	0	6	1	1633	"p"	"D200B"	"p14crandom.txt"
"16519"	"proved"	"r"	1	"proved"	0	6	1	176	"r"	"D200B"	"p14crandom.txt"
"16619"	"proved"	"o"	1	"proved"	0	6	1	168	"o"	"D200B"	"p14crandom.txt"
"16719"	"proved"	"v"	1	"proved"	0	6	1	432	"v"	"D200B"	"p14crandom.txt"
"16819"	"proved"	"e"	1	"proved"	0	6	1	160	"e"	"D200B"	"p14crandom.txt"
"16919"	"proved"	"d"	1	"proved"	0	6	1	320	"d"	"D200B"	"p14crandom.txt"
"17019"	",st"	","	0	"it"	2	2	0	425	","	"D200B"	"p14crandom.txt"
"17123"	",st"	"s"	0	"it"	2	2	0	600	"s"	"D200B"	"p14crandom.txt"
"17221"	",st"	"t"	0	"it"	2	2	0	312	"t"	"D200B"	"p14crandom.txt"
"17319"	"sadpet"	"s"	0	"adept"	2	5	0.6	176	"s"	"D200B"	"p14crandom.txt"
"17419"	"sadpet"	"a"	0	"adept"	2	5	0.6	1081	"a"	"D200B"	"p14crandom.txt"
"17519"	"sadpet"	"d"	0	"adept"	2	5	0.6	240	"d"	"D200B"	"p14crandom.txt"
